Date,Product,Category,Price,Quantity,Discount,Sales,Region,Customer_Type,Payment_Method,Rating
2024-11-05,Reception Desk,Furniture,35000,1,15,29750,North,Retail,Cash,4.9
2024-11-05,Wooden Desk,Furniture,15000,14,3,203700,North,Retail,Credit Card,3.5
2024-11-06,Laminator A4,Stationery,3500,71,0,248500,North,Retail,Cash,3.6
2024-11-06,Sketchbook A3,Stationery,550,31,10,15345,North,Retail,Credit Card,4.0
2024-11-06,Sticky Notes,Stationery,80,55,8,4048,North,Corporate,Net Banking,4.0
2024-11-06,Laptop Pro 15,Electronics,85000,9,8,703800,East,Retail,UPI,5.0
2024-11-06,Storage Bench,Furniture,10500,2,5,19950,North,Retail,Net Banking,4.9
2024-11-06,L-Shape Desk,Furniture,20000,15,15,255000,East,Corporate,Credit Card,4.1
2024-11-07,Scissors Set,Stationery,90,212,5,18126,East,Corporate,UPI,4.4
2024-11-07,Bluetooth Speaker,Electronics,3500,12,8,38640,North,Retail,Debit Card,4.8
2024-11-07,Clipboard Set,Stationery,180,215,8,35604,East,Retail,Net Banking,3.5
2024-11-07,USB Hub,Electronics,2200,12,8,24288,South,Retail,Cash,4.8
2024-11-07,Storage Bench,Furniture,10500,17,5,169575,North,Corporate,Cash,3.6
2024-11-07,Pencil Set,Stationery,600,137,0,82200,South,Corporate,Credit Card,4.1
2024-11-08,Journal Leather,Stationery,700,246,3,167034,North,Corporate,Credit Card,4.5
2024-11-08,Wireless Mouse,Electronics,1500,10,0,15000,South,Corporate,Credit Card,4.2
2024-11-08,Gaming Chair Pro,Furniture,22000,20,0,440000,North,Corporate,UPI,4.6
2024-11-09,Storage Bench,Furniture,10500,20,15,178500,East,Retail,UPI,4.2
2024-11-09,Correction Pen,Stationery,60,56,0,3360,East,Retail,Credit Card,4.1
2024-11-09,Smart TV 43inch,Electronics,42000,8,5,319200,West,Corporate,Credit Card,4.1
2024-11-10,Noise Cancel HP,Electronics,12000,3,5,34200,North,Corporate,UPI,3.7
2024-11-10,Sticky Notes,Stationery,80,86,12,6054,West,Retail,Debit Card,4.2
2024-11-12,Gel Pen Set,Stationery,150,164,5,23370,North,Retail,Net Banking,4.6
2024-11-13,Pen Set Luxury,Stationery,800,90,0,72000,North,Corporate,UPI,3.7
2024-11-13,Monitor 32inch,Electronics,45000,4,8,165600,East,Corporate,Credit Card,3.9
2024-11-14,Filing Cabinet,Furniture,8500,6,3,49470,South,Retail,Credit Card,4.1
2024-11-14,TV Stand,Furniture,8500,15,15,108375,East,Retail,UPI,4.1
2024-11-14,Clipboard Set,Stationery,180,147,5,25137,North,Retail,Net Banking,4.5
2024-11-14,Monitor 27inch,Electronics,32000,10,0,320000,North,Corporate,UPI,4.8
2024-11-15,Graphics Card,Electronics,28000,11,12,271040,East,Corporate,Net Banking,4.3
2024-11-15,Tablet 10inch,Electronics,28000,1,0,28000,North,Retail,Cash,4.4
2024-11-15,USB Hub,Electronics,2200,13,0,28600,South,Corporate,Credit Card,4.3
2024-11-15,Mesh Chair,Furniture,14500,13,15,160225,East,Retail,Credit Card,3.8
2024-11-15,Wireless Earbuds,Electronics,4500,4,5,17100,South,Corporate,Credit Card,4.4
2024-11-16,Executive Chair,Furniture,30000,18,0,540000,West,Corporate,Cash,4.7
2024-11-16,USB Hub,Electronics,2200,8,10,15840,West,Corporate,Credit Card,4.6
2024-11-17,Bar Cabinet,Furniture,32000,11,15,299200,West,Retail,UPI,4.0
2024-11-17,Sticky Notes,Stationery,80,239,15,16252,South,Corporate,Cash,4.9
2024-11-17,Bookcase,Furniture,8500,14,3,115430,South,Retail,Debit Card,4.9
2024-11-18,Platform Bed,Furniture,28000,17,5,452200,West,Retail,Credit Card,4.1
2024-11-18,Smartwatch Series 5,Electronics,15000,3,0,45000,East,Corporate,Credit Card,4.4
2024-11-18,Coffee Table,Furniture,5500,4,5,20900,West,Retail,Debit Card,4.8
2024-11-19,Conference Table,Furniture,45000,3,10,121500,East,Retail,Cash,4.9
2024-11-19,Robot Vacuum,Electronics,18000,15,12,237600,East,Retail,Credit Card,3.6
2024-11-21,Calculator,Stationery,450,163,10,66015,North,Corporate,Credit Card,4.5
2024-11-21,Power Bank,Electronics,2800,10,0,28000,East,Retail,UPI,3.9
2024-11-21,TV Stand,Furniture,8500,14,0,119000,South,Corporate,Debit Card,4.3
2024-11-21,Spiral Planner,Stationery,380,116,0,44080,North,Retail,Cash,4.3
2024-11-22,Wireless Earbuds,Electronics,4500,8,12,31680,East,Corporate,UPI,4.0
2024-11-22,Tablet 12inch,Electronics,38000,13,12,434720,South,Retail,UPI,4.2
2024-11-22,Standing Desk,Furniture,25000,9,8,207000,South,Corporate,Debit Card,4.3
2024-11-22,L-Shape Desk,Furniture,20000,18,0,360000,East,Corporate,Net Banking,4.9
2024-11-23,Pen Set Luxury,Stationery,800,204,12,143616,East,Corporate,Cash,3.5
2024-11-23,Mesh Chair,Furniture,14500,5,15,61625,East,Retail,Debit Card,3.6
2024-11-24,Notebook Leather,Stationery,600,192,0,115200,South,Corporate,Credit Card,4.4
2024-11-24,Sticky Notes,Stationery,80,263,8,19357,South,Retail,Credit Card,4.4
2024-11-24,Keyboard Mechanical,Electronics,5500,14,12,67760,North,Corporate,Credit Card,3.7
2024-11-25,L-Shape Desk,Furniture,20000,4,15,68000,South,Retail,Cash,4.7
2024-11-25,Gaming Chair Pro,Furniture,22000,20,10,396000,West,Corporate,Credit Card,4.9
2024-11-25,Calculator,Stationery,450,217,8,89838,North,Retail,Net Banking,4.4
2024-11-26,Gel Pen Set,Stationery,150,172,0,25800,East,Corporate,UPI,4.1
2024-11-26,Laptop Pro 15,Electronics,85000,3,15,216750,West,Corporate,Credit Card,3.9
2024-11-26,Planner Annual,Stationery,450,257,0,115650,East,Corporate,Debit Card,3.9
2024-11-26,Bookshelf 5-tier,Furniture,6500,1,10,5850,North,Retail,Debit Card,4.5
2024-11-26,Dash Cam,Electronics,6000,1,0,6000,East,Retail,Credit Card,3.6
2024-11-26,Notebook Pack,Stationery,250,190,5,45125,North,Retail,Cash,4.3
2024-11-26,Spiral Planner,Stationery,380,231,12,77246,South,Retail,Net Banking,4.0
2024-11-26,Gaming Chair Pro,Furniture,22000,7,0,154000,West,Corporate,Credit Card,3.5
2024-11-26,Smart TV 43inch,Electronics,42000,4,0,168000,West,Retail,Net Banking,3.6
2024-11-27,Gaming Headset,Electronics,6500,10,10,58500,North,Retail,Cash,4.2
2024-11-27,Reception Desk,Furniture,35000,2,0,70000,East,Retail,Debit Card,4.3
2024-11-27,Storage Bench,Furniture,10500,9,15,80325,East,Corporate,Debit Card,3.7
2024-11-28,Bar Cabinet,Furniture,32000,10,8,294400,North,Corporate,Credit Card,3.8
2024-11-29,Office Chair Deluxe,Furniture,12000,15,0,180000,North,Corporate,Credit Card,4.0
2024-11-29,Marker Set,Stationery,200,167,8,30728,West,Corporate,Credit Card,3.7
2024-11-29,Noise Cancel HP,Electronics,12000,15,10,162000,South,Corporate,Credit Card,4.6
2024-11-29,Scissors Set,Stationery,90,209,0,18810,East,Corporate,Debit Card,3.9
2024-11-30,Smart TV 43inch,Electronics,42000,15,15,535500,South,Corporate,Debit Card,3.9
2024-11-30,Keyboard Mechanical,Electronics,5500,3,12,14520,North,Retail,Credit Card,3.9
2024-11-30,Corner Desk,Furniture,18000,8,5,136800,West,Corporate,Credit Card,4.5
2024-12-01,Smart Plug,Electronics,2200,3,5,6270,South,Retail,Net Banking,5.0
2024-12-01,External SSD 1TB,Electronics,6500,14,0,91000,West,Corporate,Debit Card,4.2
2024-12-02,Sticky Notes,Stationery,80,58,8,4269,West,Retail,Credit Card,4.0
2024-12-02,Reception Desk,Furniture,35000,12,0,420000,East,Corporate,Credit Card,4.3
2024-12-02,Printer Laser,Electronics,18000,11,0,198000,East,Corporate,Credit Card,3.9
2024-12-04,Planner Annual,Stationery,450,80,0,36000,South,Retail,UPI,3.9
2024-12-05,Smart Plug,Electronics,2200,5,0,11000,East,Corporate,Credit Card,4.0
2024-12-05,Tablet 12inch,Electronics,38000,11,10,376200,South,Corporate,UPI,4.8
2024-12-06,Dash Cam,Electronics,6000,5,0,30000,South,Retail,Net Banking,5.0
2024-12-07,Ergonomic Chair,Furniture,18000,14,0,252000,South,Retail,UPI,4.3
2024-12-07,Murphy Bed,Furniture,65000,18,12,1029600,South,Corporate,Credit Card,4.0
2024-12-07,Sketchbook A3,Stationery,550,49,15,22908,East,Corporate,UPI,4.4
2024-12-08,Projector HD,Electronics,55000,1,5,52250,South,Retail,Credit Card,4.0
2024-12-08,Monitor 27inch,Electronics,32000,1,10,28800,West,Corporate,Credit Card,3.5
2024-12-09,Bar Cabinet,Furniture,32000,18,8,529920,East,Retail,Cash,4.9
2024-12-09,Lounge Chair,Furniture,16000,18,0,288000,North,Corporate,Credit Card,3.9
2024-12-09,Mesh Chair,Furniture,14500,7,0,101500,South,Retail,UPI,4.6
2024-12-09,Tablet 10inch,Electronics,28000,2,8,51520,West,Corporate,Credit Card,4.1
2024-12-10,Smartwatch Series 5,Electronics,15000,7,5,99750,East,Retail,Cash,3.7
2024-12-10,Tablet 10inch,Electronics,28000,15,10,378000,North,Corporate,Debit Card,3.8
2024-12-10,Printer Laser,Electronics,18000,10,3,174600,South,Retail,UPI,4.9
2024-12-10,Printer Laser,Electronics,18000,12,8,198720,East,Corporate,Debit Card,4.3
2024-12-10,Ergonomic Chair,Furniture,18000,14,0,252000,North,Corporate,UPI,3.9
2024-12-11,Wooden Desk,Furniture,15000,13,12,171600,North,Retail,Credit Card,3.9
2024-12-11,Lounge Chair,Furniture,16000,18,0,288000,West,Retail,Credit Card,4.2
2024-12-12,Panel Bed,Furniture,32000,2,0,64000,South,Retail,Debit Card,4.1
2024-12-13,A4 Paper Ream,Stationery,400,117,0,46800,East,Retail,Cash,4.0
2024-12-13,TV Stand,Furniture,8500,2,8,15640,West,Retail,Net Banking,5.0
2024-12-13,Filing Cabinet,Furniture,8500,8,0,68000,North,Corporate,Credit Card,4.7
2024-12-13,Notebook Pack,Stationery,250,251,3,60868,West,Retail,Credit Card,4.3
2024-12-14,Label Maker,Stationery,1200,80,8,88320,North,Retail,UPI,4.9
2024-12-14,Bluetooth Speaker,Electronics,3500,11,0,38500,North,Corporate,Debit Card,4.1
2024-12-14,Storage Bench,Furniture,10500,6,10,56700,South,Corporate,Credit Card,4.7
2024-12-14,Monitor 32inch,Electronics,45000,8,5,342000,South,Retail,Credit Card,4.6
2024-12-14,Corner Desk,Furniture,18000,19,8,314640,North,Corporate,Credit Card,4.5
2024-12-14,Paper Cutter,Stationery,1200,86,15,87720,West,Corporate,Credit Card,4.9
2024-12-14,External SSD 1TB,Electronics,6500,15,10,87750,North,Corporate,Net Banking,3.8
2024-12-14,Calculator,Stationery,450,275,0,123750,East,Corporate,UPI,4.2
2024-12-15,External SSD 1TB,Electronics,6500,8,5,49400,North,Corporate,Credit Card,3.9
2024-12-15,Marker Set,Stationery,200,27,0,5400,West,Corporate,Credit Card,3.9
2024-12-16,Router WiFi 6,Electronics,3500,3,0,10500,East,Corporate,UPI,5.0
2024-12-17,Webcam HD,Electronics,5500,11,0,60500,North,Corporate,Credit Card,3.6
2024-12-17,Wardrobe 3-door,Furniture,32000,13,15,353600,North,Retail,Debit Card,4.1
2024-12-17,Desk Organizer,Stationery,800,161,5,122360,West,Corporate,Credit Card,4.2
2024-12-18,Lounge Chair,Furniture,16000,14,0,224000,South,Corporate,Net Banking,4.0
2024-12-18,Wardrobe 3-door,Furniture,32000,4,12,112640,South,Retail,Debit Card,4.9
2024-12-18,Notepad Premium,Stationery,500,58,12,25520,West,Retail,Net Banking,4.4
2024-12-19,Tablet 10inch,Electronics,28000,12,0,336000,East,Retail,UPI,4.5
2024-12-19,Binding Machine,Stationery,8500,55,0,467500,West,Corporate,Credit Card,4.3
2024-12-19,Ergonomic Chair,Furniture,18000,3,0,54000,East,Retail,Debit Card,4.3
2024-12-20,Ergonomic Chair,Furniture,18000,8,5,136800,South,Retail,Credit Card,3.8
2024-12-20,Paper Cutter,Stationery,1200,223,0,267600,South,Corporate,Debit Card,4.0
2024-12-20,Corner Desk,Furniture,18000,10,3,174600,East,Retail,Credit Card,4.7
2024-12-20,Watercolor Set,Stationery,800,202,12,142208,South,Retail,Credit Card,4.2
2024-12-21,Power Bank,Electronics,2800,15,3,40740,East,Retail,Debit Card,4.3
2024-12-21,Wooden Desk,Furniture,15000,19,5,270750,North,Corporate,Net Banking,4.7
2024-12-21,Dash Cam,Electronics,6000,2,12,10560,East,Retail,Credit Card,4.7
2024-12-21,Router WiFi 6,Electronics,3500,14,8,45080,South,Retail,Credit Card,4.0
2024-12-22,Notebook Leather,Stationery,600,189,15,96390,South,Corporate,Credit Card,3.8
2024-12-22,Spiral Planner,Stationery,380,229,15,73967,East,Retail,Credit Card,3.8
2024-12-22,Murphy Bed,Furniture,65000,12,12,686400,North,Corporate,Debit Card,4.0
2024-12-24,Sofa Set Office,Furniture,55000,20,5,1045000,East,Retail,Net Banking,4.4
2024-12-24,Reception Desk,Furniture,35000,20,10,630000,North,Corporate,Debit Card,3.8
2024-12-25,Gel Pen Set,Stationery,150,118,0,17700,North,Retail,Credit Card,3.9
2024-12-25,Corner Desk,Furniture,18000,19,0,342000,West,Corporate,Credit Card,4.0
2024-12-25,Corner Desk,Furniture,18000,11,10,178200,East,Corporate,Net Banking,4.0
2024-12-25,Monitor 27inch,Electronics,32000,10,12,281600,North,Retail,Credit Card,4.9
2024-12-25,Coffee Table,Furniture,5500,11,15,51425,South,Corporate,Cash,3.7
2024-12-26,Printer Laser,Electronics,18000,13,5,222300,North,Retail,UPI,3.7
2024-12-26,Paper Cutter,Stationery,1200,270,5,307800,South,Retail,UPI,4.4
2024-12-27,USB Hub,Electronics,2200,9,5,18810,North,Retail,Credit Card,4.9
2024-12-27,Noise Cancel HP,Electronics,12000,6,10,64800,North,Corporate,Credit Card,5.0
2024-12-27,Drawing Pad,Stationery,180,235,10,38070,North,Corporate,Credit Card,3.6
2024-12-27,Notepad Premium,Stationery,500,250,5,118750,South,Corporate,Credit Card,4.6
2024-12-27,Bookcase,Furniture,8500,16,3,131920,East,Corporate,UPI,4.9
2024-12-28,Laptop Pro 15,Electronics,85000,14,5,1130500,North,Corporate,Net Banking,4.6
2024-12-29,Gaming Headset,Electronics,6500,12,0,78000,North,Corporate,UPI,4.5
2024-12-29,Laminator A4,Stationery,3500,250,0,875000,West,Retail,UPI,4.7
2024-12-29,Study Table,Furniture,7800,19,0,148200,South,Retail,Credit Card,4.1
2024-12-29,Wardrobe 3-door,Furniture,32000,18,5,547200,East,Retail,UPI,3.7
2024-12-29,Air Purifier,Electronics,12000,7,12,73920,West,Retail,UPI,3.9
2024-12-29,USB Hub,Electronics,2200,10,10,19800,North,Retail,Net Banking,4.0
2024-12-29,Platform Bed,Furniture,28000,20,5,532000,East,Corporate,Credit Card,4.7
2024-12-30,Laminator A4,Stationery,3500,236,15,702100,West,Retail,Debit Card,4.2
2024-12-30,Ergonomic Chair,Furniture,18000,7,10,113400,South,Corporate,Credit Card,4.1
